0-1yr	X	CK	X	N	X	NS	X	NSM	X	NB	2-3yr	X	CK	X	N	X	NS	X	NSM	X	NB	4-5yr	X	CK	X	N	X	NS	X	NSM	X	NB	4-5yr	X	CK	X	N	X	NS	X	NSM	X	NB
																0.63125	0.005736								0.691781	0.002076			0.773354	0.001197	0.68895	0.006794				0.679677	0.003621			0.665349	0.001891	0.659269	0.004291
																0.6325	0.005765								0.693151	0.002093			0.774885	0.001213	0.690314	0.00684				0.681023	0.003603			0.666667	0.001905	0.660574	0.004269
																0.63375	0.005783								0.694521	0.00211			0.776417	0.001229	0.691678	0.006887				0.682369	0.003629			0.667984	0.001666	0.66188	0.004268
																0.635	0.0058								0.69589	0.002128			0.777948	0.001245	0.693042	0.006934				0.683715	0.003655			0.669302	0.001618	0.663185	0.004295
																0.63625	0.00583								0.69726	0.002145			0.779479	0.001262	0.694407	0.006981				0.685061	0.003637			0.670619	0.001332	0.664491	0.004268
																0.6375	0.005848								0.69863	0.002163			0.781011	0.001279	0.695771	0.007029				0.686406	0.003664			0.671937	0.001342	0.665796	0.004215
																0.63875	0.005878								0.7	0.002181			0.782542	0.001297	0.697135	0.007078				0.687752	0.00369			0.673254	0.001286	0.667102	0.004186
																0.64	0.005909								0.70137	0.002199			0.784074	0.001315	0.698499	0.007102				0.689098	0.003718			0.674572	0.001178	0.668407	0.004128
																0.64125	0.00594								0.70274	0.002218			0.785605	0.001333	0.699864	0.007151				0.690444	0.003745			0.675889	0.001116	0.669713	0.004155
																0.6425	0.00323								0.70411	0.00216			0.787136	0.001352	0.701228	0.007201				0.69179	0.003773			0.677207	0.001125	0.671018	0.004049
																0.64375	0.003221								0.705479	0.002179			0.788668	0.001371	0.702592	0.007252				0.693136	0.003801			0.678524	0.001134	0.672324	0.004076
																0.645	0.003212								0.706849	0.001838			0.790199	0.001391	0.703956	0.001908				0.694482	0.003829			0.679842	0.001142	0.673629	0.003888
																0.64625	0.003231								0.708219	0.001854			0.79173	0.001411	0.705321	0.000782				0.695828	0.003858			0.681159	0.001151	0.674935	0.003879
																0.6475	0.00325								0.709589	0.00187			0.793262	0.001431	0.706685	0.000789				0.697174	0.003887			0.682477	0.00116	0.67624	0.003594
																0.64875	0.00324								0.710959	0.001886			0.794793	0.001452	0.708049	0.000796				0.69852	0.003868			0.683794	0.001094	0.677546	0.003619
																0.65	0.00323								0.712329	0.001903			0.796325	0.001473	0.709413	0.000803				0.699865	0.003898			0.685112	0.001026	0.678851	0.003644
																0.65125	0.00325								0.713699	0.00192			0.797856	0.001495	0.710778	0.000811				0.701211	0.003928			0.68643	0.000955	0.680157	0.003669
																0.6525	0.003187								0.715068	0.001937			0.799387	0.001517	0.712142	0.000818				0.702557	0.003958			0.687747	0.000963	0.681462	0.003694
																0.65375	0.003207								0.716438	0.001954					0.713506	0.000826				0.703903	0.003938			0.689065	0.000889	0.682768	0.00372
																0.655	0.003226								0.717808	0.001972					0.71487	0.000834				0.705249	0.003918			0.690382	0.000664	0.684073	0.003706
																0.65625	0.003246								0.719178	0.001898					0.716235	0.000841				0.706595	0.003948			0.6917	0.00058	0.685379	0.003691
																0.6575	0.003266								0.720548	0.001821					0.717599	0.000849				0.707941	0.003979			0.693017	0.000585	0.686684	0.003676
																0.65875	0.003255								0.721918	0.001838					0.718963	0.000857				0.709287	0.004011			0.694335	0.000497	0.68799	0.00363
																0.66	0.001867								0.723288	0.001855					0.720327	0.000865				0.710633	0.004042			0.695652	0.000405	0.689295	0.003418
																0.66125	0.001566								0.724658	0.001872					0.721692	0.000874				0.711978	0.0031			0.69697	0.000409	0.690601	0.003397
																0.6625	0.001436								0.726027	0.00189					0.723056	0.000882				0.713324	0.003125			0.698287	0.000412	0.691906	0.003422
																0.66375	0.001445								0.727397	0.001907					0.72442	0.000891				0.71467	0.003151			0.699605	0.000416	0.693211	0.003447
																0.665	0.001455								0.728767	0.001925					0.725784	0.000899				0.716016	0.003177			0.700922	0.000419	0.694517	0.003472
																0.66625	0.001411								0.730137	0.001842					0.727149	0.000908				0.717362	0.00302			0.70224	0.000423	0.695822	0.003497
																0.6675	0.001421								0.731507	0.001859					0.728513	0.000917				0.718708	0.003045			0.703557	0.000427	0.697128	0.003476
																0.66875	0.001431								0.732877	0.001877					0.729877	0.000926				0.720054	0.003071			0.704875	0.00043	0.698433	0.003501
																0.67	0.001441								0.734247	0.001895					0.731241	0.000935				0.7214	0.003097			0.706192	0.000434	0.699739	0.003527
																0.67125	0.001395								0.735616	0.001913					0.732606	0.000944				0.722746	0.003124			0.70751	0.000438	0.701044	0.003554
																0.6725	0.001347								0.736986	0.001932					0.73397	0.000954				0.724092	0.003026			0.708827	0.000442	0.70235	0.00358
																0.67375	0.001297								0.738356	0.001951					0.735334	0.000963				0.725437	0.003053			0.710145	0.000446	0.703655	0.003607
																0.675	0.001307								0.739726	0.00197					0.736698	0.000973				0.726783	0.003079			0.711462	0.00045	0.704961	0.003635
																0.67625	0.001316								0.741096	0.00199					0.738063	0.000983				0.728129	0.003106			0.71278	0.000454	0.706266	0.003662
																0.6775	0.001326								0.742466	0.002009					0.739427	0.000993				0.729475	0.003134			0.714097	0.000458	0.707572	0.003552
																0.67875	0.001274								0.743836	0.002029					0.740791	0.001003				0.730821	0.003161			0.715415	0.000351	0.708877	0.003527
																0.68	0.00122								0.745205	0.00205					0.742156	0.001013				0.732167	0.00319			0.716733	0.000354	0.710183	0.003554
																0.68125	0.001229								0.746575	0.00207					0.74352	0.001023				0.733513	0.003218			0.71805	0.000358	0.711488	0.003582
																0.6825	0.001238								0.747945	0.002091					0.744884	0.001034				0.734859	0.003168			0.719368	0.000361	0.712794	0.00361
																0.68375	0.001247								0.749315	0.002113					0.746248	0.001045				0.736205	0.003197			0.720685	0.000364	0.714099	0.003638
																0.685	0.001191								0.750685	0.002134					0.747613	0.001056				0.73755	0.003226			0.722003	0.000368	0.715405	0.003667
																0.68625	0.0012								0.752055	0.002156					0.748977	0.001067				0.738896	0.003029			0.72332	0.000371	0.71671	0.003696
																0.6875	0.001209								0.753425	0.002178					0.750341	0.001078				0.740242	0.002971			0.724638	0.000375	0.718016	0.003725
																0.68875	0.001218								0.754795	0.002201					0.751705	0.00109				0.741588	0.002998			0.725955	0.000378	0.719321	0.003699
																0.69	0.001159								0.756164	0.002224					0.75307	0.001101				0.742934	0.003027			0.727273	0.000382	0.720627	0.003728
																0.69125	0.001168								0.757534	0.002247					0.754434	0.001113				0.74428	0.003055			0.72859	0.000386	0.721932	0.003758
																0.6925	0.001177								0.758904	0.002271					0.755798	0.001125				0.745626	0.003084			0.729908	0.000389	0.723238	0.003731
																0.69375	0.001052								0.760274	0.002295					0.757162	0.001138				0.746972	0.003113			0.731225	0.000393	0.724543	0.003761
																0.695	0.00106								0.761644	0.001965					0.758527	0.00115				0.748318	0.003143			0.732543	0.000397	0.725849	0.003733
																0.69625	0.000994								0.763014	0.001986					0.759891	0.001163				0.749664	0.003173			0.73386	0.000401	0.727154	0.003763
																0.6975	0.001002								0.764384	0.002008					0.761255	0.001176				0.751009	0.003204			0.735178	0.000405	0.72846	0.003794
																0.69875	0.00101								0.765753	0.00203					0.762619	0.001189				0.752355	0.003235			0.736495	0.000409	0.729765	0.003764
																0.7	0.00094								0.767123	0.002052					0.763984	0.001202				0.753701	0.003267			0.737813	0.000413	0.73107	0.003796
																0.70125	0.000947								0.768493	0.002075					0.765348	0.001215				0.755047	0.003299			0.73913	0.000417	0.732376	0.003828
																0.7025	0.000874								0.769863	0.002098					0.766712	0.001229				0.756393	0.003331			0.740448	0.000421	0.733681	0.00386
																0.70375	0.000881								0.771233	0.002122					0.768076	0.001243				0.757739	0.003364			0.741765	0.000426	0.734987	0.003893
																0.705	0.000889								0.772603	0.002146					0.769441	0.001257				0.759085	0.003398			0.743083	0.00043	0.736292	0.003926
																0.70625	0.000751								0.773973	0.00217					0.770805	0.001272				0.760431	0.003432			0.744401	0.000434	0.737598	0.00396
																0.7075	0.000757								0.775342	0.002195					0.772169	0.001287				0.761777	0.003466			0.745718	0.000439	0.738903	0.003994
																0.70875	0.000763								0.776712	0.00222					0.773533	0.001302				0.763122	0.003502			0.747036	0.000443	0.740209	0.004028
																0.71	0.00077								0.778082	0.002246					0.774898	0.001317				0.764468	0.003537			0.748353	0.000448	0.741514	0.004063
																0.71125	0.000776								0.779452	0.002272					0.776262	0.001332				0.765814	0.003573			0.749671	0.000453	0.74282	0.004099
																0.7125	0.000783								0.780822	0.002299					0.777626	0.001348				0.76716	0.00361			0.750988	0.000457	0.744125	0.004135
																0.71375	0.000698								0.782192	0.002326					0.77899	0.001364				0.768506	0.003647			0.752306	0.000462	0.745431	0.004171
																0.715	0.000704								0.783562	0.002353					0.780355	0.001381				0.769852	0.003685			0.753623	0.000467	0.746736	0.004208
																0.71625	0.00071								0.784932	0.002381					0.781719	0.001397				0.771198	0.003724			0.754941	0.000472	0.748042	0.004245
																0.7175	0.000716								0.786301	0.00241					0.783083	0.001414				0.772544	0.003763			0.756258	0.000477	0.749347	0.004283
																0.71875	0.000722								0.787671	0.002439					0.784447	0.001432				0.77389	0.003803			0.757576	0.000482	0.750653	0.004322
																0.72	0.000729								0.789041	0.002468					0.785812	0.001449				0.775236	0.003439			0.758893	0.000488	0.751958	0.004361
																0.72125	0.000735								0.790411	0.002499					0.787176	0.001467				0.776581	0.003357			0.760211	0.000493	0.753264	0.0044
																0.7225	0.000741								0.791781	0.002529					0.78854	0.001485				0.777927	0.003394			0.761528	0.000498	0.754569	0.00444
																0.72375	0.000748								0.793151	0.002561					0.789905	0.001504				0.779273	0.003431			0.762846	0.000504	0.755875	0.004481
																0.725	0.000755								0.794521	0.002593					0.791269	0.001523				0.780619	0.003469			0.764163	0.000509	0.75718	0.004522
																0.72625	0.000761								0.79589	0.002625					0.792633	0.001542				0.781965	0.003508			0.765481	0.000515	0.758486	0.004564
																0.7275	0.000768								0.79726	0.002658					0.793997	0.001562				0.783311	0.003547			0.766798	0.000521	0.759791	0.004606
																0.72875	0.000775								0.79863	0.002692					0.795362	0.001582				0.784657	0.003587			0.768116	0.000527	0.761097	0.004649
																0.73	0.000782								0.8	0.002726					0.796726	0.001602				0.786003	0.003627			0.769433	0.00036	0.762402	0.004693
																0.73125	0.000789														0.79809	0.001623				0.787349	0.003669			0.770751	0.000365	0.763708	0.004737
																0.7325	0.000796														0.799454	0.001645				0.788694	0.003711			0.772069	0.000369	0.765013	0.004782
																0.73375	0.000803																			0.79004	0.003753			0.773386	0.000373	0.766319	0.004828
																0.735	0.000811																			0.791386	0.003422			0.774704	0.000377	0.767624	0.004874
																0.73625	0.000818																			0.792732	0.00306			0.776021	0.000382	0.76893	0.004921
																0.7375	0.000826																			0.794078	0.002665			0.777339	0.000386	0.770235	0.004968
																0.73875	0.000834																			0.795424	0.002698			0.778656	0.000391	0.77154	0.005017
																0.74	0.000841																			0.79677	0.002731			0.779974	0.000396	0.772846	0.005066
																0.74125	0.000737																			0.798116	0.002765			0.781291	0.000401	0.774151	0.005115
																0.7425	0.000743																			0.799462	0.002799			0.782609	0.000405	0.775457	0.005166
																0.74375	0.000751																							0.783926	0.00041	0.776762	0.005217
																0.745	0.000758																							0.785244	0.000415	0.778068	0.005269
																0.74625	0.000765																							0.786561	0.00042	0.779373	0.005322
																0.7475	0.000772																							0.787879	0.000426	0.780679	0.005376
																0.74875	0.00078																							0.789196	0.000431	0.781984	0.005196
																0.75	0.000788																							0.790514	0.000436	0.78329	0.005249
																0.75125	0.000795																							0.791831	0.000442	0.784595	0.005304
																0.7525	0.000803																							0.793149	0.000448	0.785901	0.005359
																0.75375	0.000811																							0.794466	0.000453	0.787206	0.005415
																0.755	0.000819																							0.795784	0.000459	0.788512	0.005472
																0.75625	0.000827																							0.797101	0.000465	0.789817	0.005529
																0.7575	0.000836																							0.798419	0.000471	0.791123	0.005588
																0.75875	0.000844																							0.799736	0.000477	0.792428	0.005648
																0.76	0.000853																									0.793734	0.005708
																0.76125	0.000862																									0.795039	0.00577
																0.7625	0.00087																									0.796345	0.005833
																0.76375	0.000879																									0.79765	0.005897
																0.765	0.000888																									0.798956	0.002522
																0.76625	0.000898																									0.800261	0.002083
																0.7675	0.000907																										
																0.76875	0.000917																										
																0.77	0.000926																										
																0.77125	0.000936																										
																0.7725	0.000946																										
																0.77375	0.000957																										
																0.775	0.000967																										
																0.77625	0.000826																										
																0.7775	0.000835																										
																0.77875	0.000844																										
																0.78	0.000853																										
																0.78125	0.000863																										
																0.7825	0.000873																										
																0.78375	0.000883																										
																0.785	0.000893																										
																0.78625	0.000903																										
																0.7875	0.000913																										
																0.78875	0.000924																										
																0.79	0.000935																										
																0.79125	0.000946																										
																0.7925	0.000957																										
																0.79375	0.000968																										
																0.795	0.00098																										
																0.79625	0.000991																										
																0.7975	0.001003																										
																0.79875	0.001016																										
																0.8	0.001028																										
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
